F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-HttpRequestBase,F3-Set<String>,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Arguments,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,category
11540,3793,7,6,0.5372549019607843,0.2022471910112359,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5813,0,174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
6158,1447,5,33,0.907514450867052,0.272,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,1.0,0.75,0.1048601512534388,0.5,0.1048601512534388,1.0,3503,2,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
6158,1447,5,33,0.7456647398843931,0.272,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,1.0,0.75,0.1048601512534388,0.5,0.1048601512534388,1.0,3503,2,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
6158,1447,5,33,0.4219653179190751,0.272,0.0491803278688524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,1.0,0.75,0.1048601512534388,0.5,0.1048601512534388,1.0,3503,2,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
3629,562,9,33,0.291044776119403,0.3809523809523809,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,11106,2,112,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
3629,562,5,33,0.4729729729729729,0.4761904761904761,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,11106,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,open
8465,2703,6,33,0.388235294117647,0.392156862745098,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,11106,2,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,open
11856,3910,116,33,0.5153203342618384,0.8145985401459854,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,I18N,DM_DEFAULT_ENCODING,1,1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.2,3392,2,1490,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,close
11856,3910,116,33,0.479108635097493,0.8145985401459854,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,I18N,DM_DEFAULT_ENCODING,1,1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.2,4562,2,1490,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,close
11856,3910,116,33,0.4930362116991643,0.8145985401459854,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,I18N,DM_DEFAULT_ENCODING,1,1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.2,4562,2,1490,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,close
11856,3910,116,33,0.5041782729805014,0.8145985401459854,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.125,0.0394932537966166,-0.75,0.0394932537966166,0.2,10615,2,1490,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,open
11856,3910,116,33,0.2158774373259052,0.8145985401459854,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,0.2,10615,2,1490,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,open
11981,4089,74,33,0.6175438596491228,0.3156862745098039,0.631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,1.0,1.0,0.1048601512534388,1.0,0.1048601512534388,1.0,7073,2,808,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,close
8465,2703,1,33,0.9,0.4516129032258064,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,7619,2,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
10182,3249,10,33,0.2550335570469799,0.8260869565217391,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,8557,2,29,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,open
9109,2941,18,14,0.5511708586296618,0.3420026007802341,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.125,0.4250676555271278,-0.75,0.4250676555271278,-1.0,5810,43,1080,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,open
9109,2941,18,14,0.1457068516912402,0.3420026007802341,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2,0.4250676555271278,-0.6,0.4250676555271278,-1.0,6299,43,1080,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,open
2685,44,30,14,0.3402366863905325,0.4891041162227603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-0.7142857142857143,12,43,1553,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
2685,44,30,14,0.3476331360946745,0.4891041162227603,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-0.7142857142857143,9,43,1553,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
2685,44,30,14,0.8727810650887574,0.4891041162227603,0.7777777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-0.7142857142857143,5810,43,1553,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
2685,44,30,14,0.8905325443786982,0.4891041162227603,0.7777777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-0.7142857142857143,5810,43,1553,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
2685,44,30,14,0.1597633136094674,0.4891041162227603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2,0.4250676555271278,-0.6,0.4250676555271278,-0.7142857142857143,6752,43,1553,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
2685,44,30,14,0.1405325443786982,0.4891041162227603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2,0.4250676555271278,-0.6,0.4250676555271278,-0.7142857142857143,3266,43,1553,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
2685,44,30,14,0.1331360946745562,0.4891041162227603,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-0.7142857142857143,11106,43,1553,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,open
11981,4089,7,14,0.8267716535433071,0.5,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2,0.4250676555271278,-0.6,0.4250676555271278,-1.0,5947,43,92,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7860,2299,5,14,0.734375,0.4047619047619047,0.3055555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.4250676555271278,-1.0,0.4250676555271278,-1.0,3352,0,107,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
11952,4069,32,2,0.7357512953367875,0.636085626911315,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,5810,0,428,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,open
11952,4069,32,2,0.7858376511226253,0.636085626911315,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,5810,0,428,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,open
11952,4069,32,2,0.2478411053540587,0.636085626911315,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,-1.0,9297,0,428,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,open
11952,4069,32,2,0.886873920552677,0.636085626911315,0.2708333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.25,0.4250676555271278,-0.5,0.4250676555271278,-1.0,5810,0,428,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,open
6287,1467,5,29,0.9696969696969696,0.696969696969697,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.125,0.0394932537966166,-0.75,0.0394932537966166,-1.0,3611,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
2781,99,17,29,0.7380191693290735,0.1557377049180328,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,1.0,5086,0,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
7546,2129,20,29,0.1825242718446602,0.3839285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,9981,0,729,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,open
5504,1262,13,29,0.9722222222222222,0.5060240963855421,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,I18N,DM_CONVERT_CASE,3,-1.0,0.5555555555555556,0.00014082138753473947,0.1111111111111111,0.00014082138753473947,-1.0,1817,0,261,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
12636,4338,20,29,0.3134657836644591,0.5114503816793893,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2,0.4250676555271278,-0.6,0.4250676555271278,-1.0,5810,0,346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,open
13761,4859,29,15,0.1501831501831501,0.474025974025974,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,0.0,11106,0,192,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,open
13761,4859,29,15,0.4908424908424908,0.474025974025974,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,1,-1.0,0.1538461538461538,0.4250676555271278,-0.6923076923076923,0.4250676555271278,0.0,9088,0,192,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,open
3629,562,15,26,0.2317880794701986,0.8571428571428571,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,SE_BAD_FIELD,1,0.0,0.2307692307692307,0.1048601512534388,-0.2307692307692307,0.1048601512534388,0.0,11106,0,151,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,open
8720,2791,27,18,0.6404761904761904,0.3862815884476534,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,7619,0,418,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
8720,2791,27,18,0.7476190476190476,0.3862815884476534,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,3869,0,418,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
8720,2791,27,18,0.8380952380952381,0.3862815884476534,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,3869,0,418,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
12416,4308,23,18,0.3789954337899543,0.3623188405797101,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,STYLE,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,3,-1.0,0.0,0.4250676555271278,-1.0,0.4250676555271278,-1.0,5155,0,429,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
12416,4308,23,18,0.410958904109589,0.3623188405797101,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,STYLE,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,3,-1.0,0.0,0.4250676555271278,-1.0,0.4250676555271278,-1.0,5155,0,429,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
12416,4308,23,18,0.3242009132420091,0.3623188405797101,0.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,STYLE,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,3,-1.0,0.0,0.4250676555271278,-1.0,0.4250676555271278,-1.0,5155,0,429,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
12416,4308,23,18,0.3515981735159817,0.3623188405797101,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,STYLE,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,3,-1.0,0.0,0.4250676555271278,-1.0,0.4250676555271278,-1.0,5155,0,429,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
12416,4308,23,18,0.6940639269406392,0.3623188405797101,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,7619,0,429,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
13509,4624,19,18,0.711864406779661,0.2796610169491525,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,7619,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
7480,2106,27,26,0.1641221374045801,0.9043478260869564,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,0.0,4825,0,187,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
4093,822,3,26,0.6608695652173913,0.5285714285714286,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,1435,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4093,822,4,26,0.5454545454545454,0.6,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,1438,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
3629,562,18,26,0.5521739130434783,0.8,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-1.0,10854,0,241,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
3629,562,18,26,0.417391304347826,0.8,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-1.0,10854,0,241,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
7485,2106,41,26,0.0725108225108225,0.3040752351097178,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,SE_BAD_FIELD,1,0.0,0.2307692307692307,0.1048601512534388,-0.2307692307692307,0.1048601512534388,0.0,11106,0,492,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,open
13509,4624,30,26,0.7115716753022453,0.5355029585798816,0.3571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-1.0,2784,0,167,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
13509,4624,30,26,0.6632124352331606,0.5355029585798816,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,-1.0,2784,0,167,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7480,2106,12,4,0.9510869565217392,0.1428571428571428,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,4825,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
7032,1810,3,4,0.6666666666666666,0.85,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,4377,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
7032,1810,3,4,0.6666666666666666,0.85,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,4377,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
7726,2218,1,20,0.509090909090909,0.5625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5071,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
10833,3549,2,20,0.4307692307692308,0.5675675675675675,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,8178,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
8468,2703,8,20,0.3482142857142857,1.6666666666666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,11106,0,169,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,open
8468,2703,2,20,0.7209302325581395,1.6428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,11106,0,52,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,open
7725,2218,1,20,0.5849056603773585,0.6428571428571429,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5070,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4601,988,6,20,0.0794871794871794,0.1728395061728395,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,3426,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7861,2299,5,20,0.5753424657534246,1.4230769230769231,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,11106,0,70,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,open
7861,2299,14,20,0.1474820143884892,0.849624060150376,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,9156,0,323,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,open
7861,2299,2,20,0.7045454545454546,1.6428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,11106,0,48,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,open
