F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-URL,F3-Node,F3-String[],F3-Date,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,category
11952,3005,30,2,0.2439478584729981,0.598705501618123,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.5,0.0837600739859955,0.0,0.0837600739859955,-1.0,7194,0,379,0,0,0,0,0,0,0,1,1,0,1,0,1,1,open
11952,3005,30,2,0.904096834264432,0.598705501618123,0.2708333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.75,0.3518318831535469,0.5,0.3518318831535469,-1.0,3707,0,379,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
6287,403,3,29,0.96,0.8695652173913043,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.3636363636363636,0.1653681910833421,-0.2727272727272727,0.1653681910833421,-1.0,1508,42,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
11409,2681,17,29,0.7363344051446945,0.1475409836065573,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,1.0,2983,42,232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
7546,1065,20,29,0.1800766283524904,0.3801169590643274,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,7878,42,724,0,0,1,0,0,0,0,0,1,0,0,0,1,1,open
11389,2678,22,23,0.2222222222222222,0.712,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,MS_MUTABLE_ARRAY,1,0.0,1.0,0.1653681910833421,1.0,0.1653681910833421,1.0,6312,80,372,0,0,0,0,0,0,0,1,1,0,0,0,1,0,close
8149,1407,21,23,0.3112582781456953,0.2736842105263158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,MS_MUTABLE_ARRAY,1,0.0,1.0,0.1653681910833421,1.0,0.1653681910833421,1.0,6594,80,218,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
8149,1407,21,23,0.3642384105960264,0.2736842105263158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,MS_MUTABLE_ARRAY,1,0.0,1.0,0.1653681910833421,1.0,0.1653681910833421,1.0,6438,80,218,0,0,0,0,0,0,0,1,1,0,0,0,1,0,close
11198,2615,18,23,0.3106382978723404,0.5474452554744526,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.2222222222222222,0.3518318831535469,-0.5555555555555556,0.3518318831535469,0.0,3080,80,121,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11412,2681,14,23,0.44,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,6640,80,122,1,0,0,0,0,0,0,1,0,0,0,0,1,0,close
7480,1042,18,23,0.1863636363636363,0.6517857142857143,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-0.3333333333333333,6620,80,199,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
13761,3795,29,23,0.1524163568773234,0.448051948051948,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,0.0,9003,80,190,0,0,0,0,1,0,0,1,1,0,0,1,1,1,open
13761,3795,29,23,0.4981412639405204,0.448051948051948,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,1,-1.0,0.5714285714285714,0.3518318831535469,0.2857142857142857,0.3518318831535469,0.0,6985,80,190,0,0,0,0,0,0,0,1,1,0,0,0,1,1,open
13761,3795,15,26,0.2317880794701986,0.8571428571428571,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,SE_BAD_FIELD,1,0.0,0.5,0.0837600739859955,0.3571428571428571,0.0837600739859955,0.0,9003,32,150,0,0,0,0,1,0,0,0,0,0,0,0,1,1,open
8720,1727,27,18,0.6418269230769231,0.3620071684587813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,5516,59,412,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
8720,1727,27,18,0.7548076923076923,0.3620071684587813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,1766,59,412,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
8720,1727,27,18,0.8365384615384616,0.3620071684587813,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,1766,59,412,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
12416,3244,23,18,0.3789954337899543,0.3623188405797101,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,STYLE,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,3,-1.0,0.0,0.3518318831535469,-1.0,0.3518318831535469,-1.0,3052,59,184,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
12416,3244,23,18,0.410958904109589,0.3623188405797101,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,STYLE,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,3,-1.0,0.0,0.3518318831535469,-1.0,0.3518318831535469,-1.0,3052,59,184,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
12416,3244,23,18,0.3242009132420091,0.3623188405797101,0.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,STYLE,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,3,-1.0,0.0,0.3518318831535469,-1.0,0.3518318831535469,-1.0,3052,59,184,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
12416,3244,23,18,0.3515981735159817,0.3623188405797101,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,STYLE,BC_BAD_CAST_TO_ABSTRACT_COLLECTION,3,-1.0,0.0,0.3518318831535469,-1.0,0.3518318831535469,-1.0,3052,59,184,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
12416,3244,23,18,0.6940639269406392,0.3623188405797101,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,5516,59,184,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
13509,3560,19,18,0.711864406779661,0.2796610169491525,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,5516,59,219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
7480,1042,27,26,0.1653846153846153,0.8869565217391304,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,0.0,2722,32,185,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
8674,1707,18,26,0.5521739130434783,0.8,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-1.0,8751,32,235,0,0,0,0,1,0,0,0,1,0,0,0,1,1,open
8674,1707,18,26,0.417391304347826,0.8,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-1.0,8751,32,235,0,0,0,0,1,0,0,0,1,0,0,0,1,1,open
7485,1042,41,26,0.0725274725274725,0.3046251993620414,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,SE_BAD_FIELD,1,0.0,0.5,0.0837600739859955,0.3571428571428571,0.0837600739859955,0.0,9003,32,1252,0,0,1,0,1,0,0,0,1,0,1,1,1,1,open
13509,3560,30,26,0.7110726643598616,0.5370919881305638,0.3571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-1.0,681,32,1244,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
13509,3560,30,26,0.6626297577854672,0.5370919881305638,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-1.0,681,32,1244,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7480,1042,12,4,0.9510869565217392,0.1428571428571428,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,2722,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,open
7032,746,3,4,0.6666666666666666,0.85,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-1.0,2274,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
7032,746,3,4,0.6666666666666666,0.85,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-1.0,2274,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
7726,1154,1,20,0.4912280701754385,0.5294117647058824,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,2968,19,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
10833,2485,2,20,0.4307692307692308,0.5675675675675675,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,6075,19,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
8468,1639,8,20,0.3513513513513513,1.6388888888888888,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,9003,19,167,0,0,0,0,1,1,0,0,1,0,0,1,1,1,open
8468,1639,2,20,0.7209302325581395,1.6428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,9003,19,74,0,0,0,0,1,1,0,0,0,0,0,0,1,1,open
7725,1154,1,20,0.543859649122807,0.5625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,2967,19,46,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
6081,366,6,20,0.0794871794871794,0.1728395061728395,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,1323,19,317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,open
7861,1235,4,20,0.6231884057971014,1.4166666666666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,9003,19,106,0,0,0,0,1,1,0,0,0,0,0,0,1,1,open
7861,1235,12,20,0.1666666666666666,0.7567567567567568,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,0.0,7053,19,303,0,0,0,0,0,0,0,0,1,0,0,0,1,1,open
7861,1235,12,20,0.3310810810810811,0.7567567567567568,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.3333333333333333,0.0394444444444444,-0.3333333333333333,0.0394444444444444,0.0,9286,19,303,0,0,0,0,0,0,0,0,1,0,0,0,1,1,open
7861,1235,2,20,0.7045454545454546,1.6428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,9003,19,75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,open
6081,366,13,6,0.4897435897435897,0.8953488372093024,0.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,1323,8,142,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7861,1235,8,6,0.7686567164179104,0.9333333333333332,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,8473,8,131,0,0,0,0,1,0,0,0,0,0,0,0,1,1,open
7861,1235,8,6,0.6865671641791045,0.9333333333333332,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,8473,8,131,0,0,0,0,1,0,0,0,0,0,0,0,1,1,open
7485,1042,5,46,0.3488372093023256,0.2234042553191489,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,19,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,3850,325,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
10399,2417,2,46,0.5042735042735043,0.3055555555555556,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,0.0,5641,325,167,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
10399,2417,2,46,0.7264957264957265,0.3055555555555556,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,0.0,2677,325,167,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
9608,2019,21,46,0.1316725978647686,0.3555555555555555,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,4850,325,125,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
9869,2116,15,46,0.4307116104868914,0.2727272727272727,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3962,325,36,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4870,37,4,46,0.7319587628865979,0.34375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.5,0.0837600739859955,0.0,0.0837600739859955,-1.0,112,325,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,open
4870,37,4,46,0.4742268041237113,0.34375,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.3636363636363636,0.1653681910833421,-0.2727272727272727,0.1653681910833421,-1.0,112,325,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,open
8674,1707,68,46,0.5975609756097561,0.738944365192582,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,1,1.0,1.0,0.0507433447509164,1.0,0.0507433447509164,0.4285714285714285,8505,325,378,0,0,1,0,1,0,0,0,1,0,1,0,1,1,close
8674,1707,68,46,0.631859756097561,0.738944365192582,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,1,1.0,1.0,0.0507433447509164,1.0,0.0507433447509164,0.4285714285714285,3707,325,378,0,0,0,0,0,0,0,0,1,0,1,0,1,0,close
8674,1707,68,46,0.6166158536585366,0.738944365192582,0.631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,1,1.0,1.0,0.0507433447509164,1.0,0.0507433447509164,0.4285714285714285,8505,325,378,0,0,1,0,1,0,0,0,1,0,1,0,1,1,close
8674,1707,68,46,0.4679878048780488,0.738944365192582,0.2413793103448276,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,0.4285714285714285,414,325,378,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
8674,1707,68,46,0.9977134146341464,0.738944365192582,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,PERFORMANCE,DM_GC,1,1.0,1.0,0.0507433447509164,1.0,0.0507433447509164,0.4285714285714285,476,325,378,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8674,1707,68,46,0.4817073170731707,0.738944365192582,0.9310344827586208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.4,0.3518318831535469,-0.2,0.3518318831535469,0.4285714285714285,3707,325,378,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
8674,1707,68,46,0.618140243902439,0.738944365192582,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,0.4285714285714285,9003,325,378,0,0,1,0,1,0,0,0,1,0,1,0,1,1,close
4849,34,11,46,0.6647058823529411,0.4085365853658536,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,1.0,725,325,98,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
4849,34,11,46,0.2509803921568627,0.4085365853658536,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,2976,325,98,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4849,34,6,46,0.2939759036144578,0.8300970873786407,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,-1.0,8682,325,182,0,0,0,0,1,0,0,0,1,0,0,0,1,1,open
13761,3795,11,46,0.7610921501706485,0.6776315789473685,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,9003,325,210,0,0,1,0,1,0,0,0,1,0,0,0,1,1,open
8465,1639,12,1,0.5428571428571428,0.4794520547945205,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.3333333333333333,0.3518318831535469,-0.3333333333333333,0.3518318831535469,1.0,5516,0,199,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
8465,1639,12,1,0.9836734693877552,0.4794520547945205,0.8461538461538461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.3333333333333333,0.3518318831535469,-0.3333333333333333,0.3518318831535469,1.0,5516,0,199,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7548,1065,6,99,0.3064516129032258,0.2560975609756097,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,9003,168,180,1,0,0,0,1,0,0,0,1,0,0,0,1,1,open
7548,1065,37,99,0.4220183486238532,0.3962264150943396,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.3636363636363636,0.1653681910833421,-0.2727272727272727,0.1653681910833421,-1.0,1271,168,231,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
7548,1065,37,99,0.4380733944954128,0.3962264150943396,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,1271,168,231,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
7548,1065,37,99,0.2821100917431192,0.3962264150943396,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,6573,168,231,0,0,0,0,0,0,0,1,1,0,1,0,1,0,open
7548,1065,37,99,0.3555045871559633,0.3962264150943396,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1052631578947368,0.1653681910833421,-0.7894736842105263,0.1653681910833421,-1.0,953,168,231,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
