F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-snazy@snazy.de,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
3588,388,11,35,0.1010452961672473,0.0548523206751054,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,BAD_PRACTICE,SE_NO_SERIALVERSIONID,2,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-0.7272727272727273,2227,27,485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,close
3588,388,11,35,0.6376306620209059,0.0548523206751054,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,2,-1.0,0.0,0.278234513135999,-1.0,0.278234513135999,-0.7272727272727273,1856,27,485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,388,11,35,0.6219512195121951,0.0548523206751054,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,2,-1.0,0.0,0.278234513135999,-1.0,0.278234513135999,-0.7272727272727273,1856,27,485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,388,11,35,0.6463414634146342,0.0548523206751054,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,2,-1.0,0.0,0.278234513135999,-1.0,0.278234513135999,-0.7272727272727273,2227,27,485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,388,11,35,0.632404181184669,0.0548523206751054,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,BAD_PRACTICE,VA_FORMAT_STRING_USES_NEWLINE,2,-1.0,0.0,0.278234513135999,-1.0,0.278234513135999,-0.7272727272727273,2227,27,485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,388,11,35,0.7630662020905923,0.0548523206751054,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,3,0.0,0.5,0.0653943199930746,0.0,0.0653943199930746,-0.7272727272727273,2227,27,485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,close
9785,1582,1,35,0.703125,0.1978021978021978,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,8053,27,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3588,388,11,35,0.4390243902439024,0.0548523206751054,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,STYLE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.054411266302256,-1.0,0.054411266302256,-0.7272727272727273,1856,27,485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3588,388,11,35,0.4425087108013937,0.0548523206751054,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,STYLE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.054411266302256,-1.0,0.054411266302256,-0.7272727272727273,1856,27,485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
3959,450,7,28,0.7619047619047619,0.3846153846153846,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,STYLE,NS_NON_SHORT_CIRCUIT,3,-1.0,0.0,0.054411266302256,-1.0,0.054411266302256,-1.0,2227,33,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,450,7,28,0.8928571428571429,0.3846153846153846,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,STYLE,NS_NON_SHORT_CIRCUIT,3,-1.0,0.0,0.054411266302256,-1.0,0.054411266302256,-1.0,2227,33,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,450,7,28,0.3928571428571428,0.3846153846153846,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,2227,33,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,450,5,28,0.5555555555555556,0.7692307692307693,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,2227,33,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,450,6,28,0.4923076923076923,0.5714285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,2227,33,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,450,7,28,0.4125,0.4166666666666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,2227,33,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3588,388,7,28,0.3777777777777777,0.3508771929824561,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,1856,33,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3956,449,4,28,0.6111111111111112,0.7407407407407407,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.0352035967052202,-1.0,0.0352035967052202,-1.0,2227,33,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3956,449,4,28,0.7222222222222222,0.7407407407407407,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.0352035967052202,-1.0,0.0352035967052202,-1.0,2227,33,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3956,449,4,28,0.7407407407407407,0.7407407407407407,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.0352035967052202,-1.0,0.0352035967052202,-1.0,2227,33,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3588,388,4,28,0.3441295546558704,0.1128205128205128,0.2631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,CORRECTNESS,GC_UNRELATED_TYPES,1,-1.0,0.0,0.1980530554470092,-1.0,0.1980530554470092,-1.0,1856,33,191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,450,4,23,0.6153846153846154,0.5555555555555556,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,2227,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3055,248,16,39,0.8236994219653179,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2227,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3055,248,16,39,0.8540462427745664,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2227,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3055,248,16,39,0.8858381502890174,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2227,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3055,248,16,39,0.6286127167630058,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2227,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3055,248,16,39,0.6502890173410405,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2227,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3055,248,16,39,0.6690751445086706,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2227,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3055,248,16,39,0.708092485549133,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2227,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3055,248,16,39,0.7456647398843931,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2227,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
3055,248,16,39,0.7832369942196532,0.0663082437275985,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,2227,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,close
2264,91,9,24,0.7214484679665738,0.0664451827242525,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.0352035967052202,-1.0,0.0352035967052202,-1.0,848,4,294,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
2264,91,9,24,0.3732590529247911,0.0664451827242525,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,UC_USELESS_OBJECT,2,-1.0,0.0,0.054411266302256,-1.0,0.054411266302256,-1.0,848,4,294,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
2264,91,9,24,0.3760445682451253,0.0664451827242525,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,UC_USELESS_OBJECT,2,-1.0,0.0,0.054411266302256,-1.0,0.054411266302256,-1.0,848,4,294,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,647,0,138,0.6097560975609756,0.3773584905660377,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,3284,2,47,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,647,0,138,0.7195121951219512,0.3773584905660377,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,3284,2,47,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,647,0,138,0.7392857142857143,0.1886792452830188,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,2873,2,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,647,0,138,0.5785714285714286,0.1886792452830188,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,3284,2,48,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,647,3,138,0.3021978021978022,0.0614334470989761,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-0.6,3284,2,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5016,647,3,138,0.9505494505494504,0.0614334470989761,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-0.6,3284,2,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5016,647,3,138,0.5302197802197802,0.0614334470989761,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,BAD_PRACTICE,DM_EXIT,3,-1.0,0.16,0.278234513135999,-0.64,0.278234513135999,-0.6,3284,2,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5016,647,3,138,0.0714285714285714,0.0614334470989761,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-0.6,3284,2,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,close
5016,647,3,138,0.8708791208791209,0.0614334470989761,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-0.6,3284,2,295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
5016,647,9,138,0.9361702127659576,1.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,BAD_PRACTICE,NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT,2,-1.0,0.0,0.278234513135999,-1.0,0.278234513135999,-1.0,3284,2,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
5016,647,14,138,0.1583333333333333,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.1854166666666666,0.0776942355889724,0.4615384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.36875,0.0776942355889724,0.2142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,2227,2,417,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
5016,647,14,138,0.3791666666666666,0.0776942355889724,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,STYLE,SF_SWITCH_FALLTHROUGH,2,-1.0,0.1428571428571428,0.054411266302256,-0.7142857142857143,0.054411266302256,-1.0,2227,2,417,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
5016,647,14,138,0.3708333333333333,0.0776942355889724,0.5357142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,104,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.024390243902439,0.054411266302256,-0.951219512195122,0.054411266302256,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.7604166666666666,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.5104166666666666,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,2088,2,417,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
5016,647,14,138,0.7979166666666667,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.5666666666666667,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,2088,2,417,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
5016,647,14,138,0.94375,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.8708333333333333,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.45625,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,2088,2,417,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
5016,647,14,138,0.7270833333333333,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.8375,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.625,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,2088,2,417,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
5016,647,14,138,0.7729166666666667,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.9104166666666668,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,3284,2,417,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,open
5016,647,14,138,0.6729166666666667,0.0776942355889724,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,2088,2,417,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
3201,292,3,138,0.6071428571428571,0.3773584905660377,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,I18N,DM_CONVERT_CASE,3,-1.0,0.0714285714285714,9.026974593019176e-05,-0.8571428571428571,9.026974593019176e-05,-1.0,2227,2,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
5016,647,15,138,0.9834254143646408,0.1691176470588235,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,104,STYLE,EQ_DOESNT_OVERRIDE_EQUALS,2,-1.0,0.0,0.054411266302256,-1.0,0.054411266302256,-1.0,3284,2,24,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
3201,292,3,138,0.6071428571428571,0.3773584905660377,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,2227,2,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
3959,450,13,138,0.8235294117647058,0.2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,2227,2,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,open
5016,647,5,138,0.8936170212765957,0.396551724137931,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,STYLE,REC_CATCH_EXCEPTION,2,-1.0,0.0983606557377049,0.054411266302256,-0.7868852459016393,0.054411266302256,-1.0,2088,2,107,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
5016,647,15,138,0.1878453038674033,0.1691176470588235,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,-1.0,3284,2,24,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,open
